a,b,label,score
23__M_Right_little_1.BMP,66__F_Right_thumb_3.BMP,impostor,9.23
65__M_Left_little_2.BMP,96__M_Left_little_2.BMP,impostor,11.43
21__M_Left_index_2.BMP,52__M_Left_index_3.BMP,impostor,0.0
3__M_Left_thumb_3.BMP,95__M_Left_middle_3.BMP,impostor,13.04
45__M_Right_middle_1.BMP,66__F_Left_index_3.BMP,impostor,11.43
26__M_Left_index_3.BMP,61__M_Left_ring_3.BMP,impostor,11.11
83__M_Left_index_3.BMP,8__M_Left_ring_2.BMP,impostor,8.16
17__M_Right_middle_1.BMP,19__M_Right_ring_3.BMP,impostor,6.25
25__F_Left_little_2.BMP,26__M_Right_middle_3.BMP,impostor,14.29
29__F_Right_middle_2.BMP,34__M_Right_middle_1.BMP,impostor,10.53
54__M_Right_little_1.BMP,58__M_Left_ring_1.BMP,impostor,12.5
33__M_Right_index_3.BMP,79__M_Right_middle_3.BMP,impostor,11.76
48__F_Left_index_3.BMP,79__M_Left_middle_1.BMP,impostor,0.0
75__F_Left_middle_3.BMP,96__M_Right_little_3.BMP,impostor,11.11
55__M_Right_middle_3.BMP,90__M_Right_middle_3.BMP,impostor,8.0
30__F_Right_ring_2.BMP,76__F_Right_little_3.BMP,impostor,8.82
29__F_Right_little_1.BMP,59__F_Right_middle_1.BMP,impostor,10.42
5__M_Left_index_1.BMP,80__M_Right_index_2.BMP,impostor,7.89
35__M_Right_thumb_1.BMP,5__M_Left_middle_1.BMP,impostor,10.0
25__F_Right_thumb_3.BMP,63__M_Left_thumb_1.BMP,impostor,5.56
12__M_Right_index_1.BMP,38__M_Right_index_3.BMP,impostor,5.26
2__F_Right_middle_1.BMP,30__F_Left_little_1.BMP,impostor,5.0
58__M_Right_thumb_3.BMP,73__M_Left_thumb_1.BMP,impostor,9.52
27__M_Left_ring_2.BMP,47__F_Left_index_3.BMP,impostor,10.42
22__M_Right_little_2.BMP,38__M_Left_middle_1.BMP,impostor,9.09
65__M_Left_ring_1.BMP,96__M_Left_thumb_2.BMP,impostor,12.9
19__M_Left_index_1.BMP,85__M_Left_ring_2.BMP,impostor,4.35
98__M_Left_index_1.BMP,98__M_Left_middle_2.BMP,impostor,12.5
11__M_Right_index_2.BMP,50__M_Right_ring_1.BMP,impostor,8.82
85__M_Left_thumb_3.BMP,90__M_Left_thumb_1.BMP,impostor,0.0
24__F_Right_little_1.BMP,51__M_Left_ring_1.BMP,impostor,10.0
14__M_Right_little_2.BMP,68__M_Left_ring_3.BMP,impostor,15.56
14__M_Right_middle_3.BMP,57__M_Right_index_1.BMP,impostor,8.7
16__M_Right_index_1.BMP,42__F_Left_little_2.BMP,impostor,11.11
20__M_Right_little_1.BMP,43__F_Right_thumb_3.BMP,impostor,3.45
35__M_Right_middle_2.BMP,88__F_Right_thumb_2.BMP,impostor,8.57
73__M_Left_little_2.BMP,8__M_Right_thumb_3.BMP,impostor,9.09
54__M_Left_middle_3.BMP,75__F_Right_ring_1.BMP,impostor,10.91
15__F_Left_ring_3.BMP,33__M_Left_index_3.BMP,impostor,10.34
11__M_Right_little_2.BMP,61__M_Left_middle_2.BMP,impostor,13.64
29__F_Left_middle_2.BMP,96__M_Right_middle_3.BMP,impostor,12.12
12__M_Left_thumb_1.BMP,6__M_Right_ring_1.BMP,impostor,8.82
57__M_Left_thumb_1.BMP,75__F_Left_middle_3.BMP,impostor,11.43
39__M_Left_thumb_2.BMP,87__M_Right_little_2.BMP,impostor,0.0
79__M_Right_middle_3.BMP,89__M_Right_thumb_2.BMP,impostor,7.02
22__M_Left_index_1.BMP,69__M_Right_index_1.BMP,impostor,4.35
65__M_Right_ring_3.BMP,71__M_Right_thumb_3.BMP,impostor,16.22
100__M_Left_ring_3.BMP,22__M_Left_thumb_2.BMP,impostor,12.9
1__M_Right_thumb_1.BMP,84__M_Left_little_1.BMP,impostor,5.56
55__M_Right_little_3.BMP,9__M_Right_index_2.BMP,impostor,5.26
11__M_Left_ring_2.BMP,80__M_Right_thumb_1.BMP,impostor,9.23
26__M_Right_ring_1.BMP,64__M_Left_index_2.BMP,impostor,7.41
72__M_Right_little_1.BMP,77__M_Right_index_3.BMP,impostor,10.53
27__M_Left_index_2.BMP,38__M_Left_ring_1.BMP,impostor,12.2
33__M_Left_thumb_2.BMP,85__M_Right_little_1.BMP,impostor,0.0
78__F_Left_thumb_3.BMP,83__M_Left_thumb_1.BMP,impostor,0.0
20__M_Right_thumb_1.BMP,51__M_Left_thumb_1.BMP,impostor,5.41
1__M_Left_index_3.BMP,45__M_Right_little_2.BMP,impostor,13.33
45__M_Left_index_3.BMP,53__M_Right_little_2.BMP,impostor,14.58
89__M_Right_index_2.BMP,98__M_Left_ring_1.BMP,impostor,11.54
10__M_Left_thumb_2.BMP,33__M_Left_thumb_2.BMP,impostor,0.0
20__M_Left_middle_1.BMP,68__M_Right_ring_2.BMP,impostor,0.0
39__M_Left_little_1.BMP,97__M_Right_middle_3.BMP,impostor,10.71
56__F_Left_little_1.BMP,56__F_Right_little_2.BMP,impostor,15.79
8__M_Left_index_3.BMP,97__M_Right_little_3.BMP,impostor,13.79
23__M_Left_thumb_2.BMP,49__M_Left_middle_1.BMP,impostor,15.79
30__F_Right_little_1.BMP,86__M_Right_thumb_2.BMP,impostor,10.0
57__M_Left_middle_1.BMP,93__M_Left_thumb_2.BMP,impostor,0.0
13__F_Left_thumb_2.BMP,30__F_Right_middle_3.BMP,impostor,11.76
25__F_Right_ring_3.BMP,71__M_Right_index_1.BMP,impostor,9.68
4__M_Left_little_2.BMP,88__F_Right_index_1.BMP,impostor,16.28
45__M_Right_middle_2.BMP,55__M_Left_ring_2.BMP,impostor,13.64
15__F_Right_ring_1.BMP,50__M_Right_middle_1.BMP,impostor,14.63
61__M_Left_ring_2.BMP,69__M_Right_index_2.BMP,impostor,12.5
31__F_Left_little_2.BMP,53__M_Right_little_3.BMP,impostor,6.38
14__M_Right_index_1.BMP,18__M_Left_little_3.BMP,impostor,12.12
21__M_Left_index_2.BMP,75__F_Left_ring_2.BMP,impostor,4.17
86__M_Left_ring_2.BMP,99__M_Right_thumb_3.BMP,impostor,9.52
35__M_Left_little_1.BMP,65__M_Right_ring_2.BMP,impostor,14.29
38__M_Right_index_3.BMP,64__M_Right_thumb_2.BMP,impostor,21.28
94__M_Right_index_2.BMP,97__M_Left_thumb_1.BMP,impostor,6.25
55__M_Left_little_2.BMP,80__M_Right_little_3.BMP,impostor,5.56
28__M_Right_middle_3.BMP,59__F_Right_middle_1.BMP,impostor,10.0
3__M_Left_thumb_1.BMP,80__M_Right_ring_1.BMP,impostor,5.0
77__M_Right_thumb_1.BMP,80__M_Left_index_2.BMP,impostor,0.0
80__M_Left_ring_3.BMP,94__M_Left_thumb_1.BMP,impostor,6.9
45__M_Right_middle_1.BMP,95__M_Left_middle_1.BMP,impostor,17.14
23__M_Left_middle_3.BMP,52__M_Right_thumb_1.BMP,impostor,12.63
28__M_Left_ring_3.BMP,30__F_Left_thumb_2.BMP,impostor,12.5
61__M_Left_little_1.BMP,64__M_Right_little_2.BMP,impostor,13.33
50__M_Left_index_2.BMP,81__F_Left_ring_3.BMP,impostor,8.11
50__M_Right_little_1.BMP,72__M_Right_middle_1.BMP,impostor,8.0
23__M_Right_ring_2.BMP,73__M_Left_little_2.BMP,impostor,14.29
2__F_Right_index_3.BMP,48__F_Left_index_1.BMP,impostor,11.76
24__F_Left_little_3.BMP,75__F_Right_little_2.BMP,impostor,15.62
41__M_Left_ring_1.BMP,94__M_Right_middle_1.BMP,impostor,8.82
66__F_Left_little_2.BMP,8__M_Right_thumb_1.BMP,impostor,7.41
32__M_Right_ring_2.BMP,34__M_Left_little_3.BMP,impostor,12.5
51__M_Left_ring_3.BMP,79__M_Right_thumb_3.BMP,impostor,7.69
41__M_Left_thumb_1.BMP,66__F_Right_little_3.BMP,impostor,15.87
3__M_Right_ring_2.BMP,9__M_Right_middle_2.BMP,impostor,0.0
22__M_Left_index_1.BMP,89__M_Right_index_1.BMP,impostor,13.33
72__M_Left_middle_2.BMP,90__M_Right_thumb_2.BMP,impostor,12.5
44__M_Left_thumb_2.BMP,5__M_Right_little_3.BMP,impostor,0.0
21__M_Right_thumb_2.BMP,66__F_Right_little_2.BMP,impostor,6.9
47__F_Right_middle_3.BMP,50__M_Left_ring_2.BMP,impostor,7.69
48__F_Right_ring_2.BMP,55__M_Left_little_3.BMP,impostor,7.14
16__M_Left_thumb_1.BMP,7__M_Left_thumb_3.BMP,impostor,8.33
54__M_Right_little_2.BMP,84__M_Right_little_1.BMP,impostor,12.5
82__M_Right_index_3.BMP,84__M_Right_thumb_2.BMP,impostor,9.52
67__F_Left_middle_2.BMP,72__M_Left_index_1.BMP,impostor,15.79
40__F_Left_little_3.BMP,97__M_Right_ring_1.BMP,impostor,10.87
43__F_Left_ring_2.BMP,53__M_Right_middle_2.BMP,impostor,10.0
90__M_Right_little_3.BMP,92__F_Right_thumb_2.BMP,impostor,10.26
31__F_Right_little_1.BMP,32__M_Left_little_3.BMP,impostor,12.0
40__F_Right_middle_3.BMP,77__M_Left_thumb_2.BMP,impostor,8.7
23__M_Right_thumb_1.BMP,78__F_Right_middle_2.BMP,impostor,11.11
44__M_Right_index_2.BMP,96__M_Left_little_3.BMP,impostor,11.11
55__M_Right_little_3.BMP,98__M_Right_thumb_3.BMP,impostor,15.0
78__F_Left_index_3.BMP,79__M_Right_ring_2.BMP,impostor,11.43
74__F_Right_index_1.BMP,9__M_Right_little_3.BMP,impostor,13.79
100__M_Left_index_3.BMP,5__M_Left_thumb_2.BMP,impostor,18.18
67__F_Left_middle_2.BMP,6__M_Left_index_3.BMP,impostor,10.26
24__F_Right_little_1.BMP,95__M_Right_middle_2.BMP,impostor,5.56
15__F_Right_little_3.BMP,54__M_Left_index_3.BMP,impostor,7.69
2__F_Right_index_3.BMP,43__F_Right_index_3.BMP,impostor,11.76
77__M_Left_thumb_3.BMP,80__M_Left_little_1.BMP,impostor,7.69
71__M_Right_middle_2.BMP,87__M_Right_thumb_1.BMP,impostor,11.43
11__M_Right_little_3.BMP,56__F_Right_little_2.BMP,impostor,10.71
80__M_Right_middle_1.BMP,99__M_Right_ring_2.BMP,impostor,10.0
42__F_Left_ring_3.BMP,45__M_Left_ring_3.BMP,impostor,18.0
17__M_Right_ring_1.BMP,41__M_Right_middle_2.BMP,impostor,10.87
63__M_Left_index_2.BMP,99__M_Right_middle_1.BMP,impostor,11.11
37__M_Right_thumb_1.BMP,38__M_Left_ring_1.BMP,impostor,21.88
53__M_Right_thumb_2.BMP,76__F_Left_ring_3.BMP,impostor,13.16
24__F_Left_little_3.BMP,61__M_Left_thumb_2.BMP,impostor,8.7
74__F_Left_thumb_3.BMP,75__F_Left_ring_1.BMP,impostor,13.33
26__M_Right_little_2.BMP,8__M_Left_thumb_2.BMP,impostor,15.38
19__M_Right_thumb_3.BMP,82__M_Right_little_2.BMP,impostor,8.33
34__M_Right_thumb_1.BMP,97__M_Right_ring_1.BMP,impostor,12.9
52__M_Right_ring_1.BMP,53__M_Right_ring_2.BMP,impostor,12.5
29__F_Left_index_2.BMP,79__M_Left_little_3.BMP,impostor,9.88
42__F_Left_ring_3.BMP,5__M_Right_index_1.BMP,impostor,6.9
43__F_Right_thumb_1.BMP,98__M_Right_thumb_2.BMP,impostor,7.02
3__M_Right_little_1.BMP,41__M_Right_thumb_2.BMP,impostor,8.11
60__M_Right_thumb_2.BMP,78__F_Left_thumb_1.BMP,impostor,3.7
76__F_Left_thumb_2.BMP,86__M_Right_thumb_3.BMP,impostor,7.69
55__M_Left_middle_3.BMP,60__M_Right_little_1.BMP,impostor,13.89
30__F_Left_index_3.BMP,43__F_Right_thumb_2.BMP,impostor,11.9
19__M_Left_little_2.BMP,52__M_Left_little_3.BMP,impostor,4.35
59__F_Right_index_1.BMP,77__M_Right_index_2.BMP,impostor,7.5
48__F_Left_little_3.BMP,83__M_Left_index_2.BMP,impostor,7.41
57__M_Right_index_1.BMP,83__M_Right_little_2.BMP,impostor,11.43
19__M_Left_thumb_2.BMP,36__M_Left_middle_1.BMP,impostor,3.7
68__M_Left_little_3.BMP,73__M_Left_middle_2.BMP,impostor,6.67
39__M_Right_ring_3.BMP,53__M_Left_thumb_2.BMP,impostor,8.11
63__M_Right_little_2.BMP,65__M_Left_ring_1.BMP,impostor,6.15
20__M_Right_index_3.BMP,56__F_Left_middle_2.BMP,impostor,9.38
39__M_Left_ring_1.BMP,57__M_Right_thumb_3.BMP,impostor,11.11
29__F_Right_thumb_2.BMP,56__F_Left_ring_3.BMP,impostor,18.18
12__M_Left_little_3.BMP,80__M_Right_middle_2.BMP,impostor,16.67
92__F_Left_ring_2.BMP,92__F_Right_index_3.BMP,impostor,5.41
52__M_Right_little_1.BMP,97__M_Left_thumb_1.BMP,impostor,9.38
28__M_Right_middle_1.BMP,52__M_Left_thumb_3.BMP,impostor,4.55
27__M_Right_middle_3.BMP,70__M_Left_thumb_1.BMP,impostor,9.64
40__F_Left_thumb_1.BMP,6__M_Right_index_2.BMP,impostor,12.7
32__M_Left_index_2.BMP,60__M_Left_middle_1.BMP,impostor,4.76
23__M_Right_little_1.BMP,99__M_Right_little_2.BMP,impostor,8.11
22__M_Right_index_1.BMP,25__F_Left_index_1.BMP,impostor,7.69
38__M_Right_ring_2.BMP,79__M_Left_index_2.BMP,impostor,12.5
11__M_Left_little_2.BMP,26__M_Right_thumb_1.BMP,impostor,16.67
5__M_Right_little_1.BMP,95__M_Right_thumb_2.BMP,impostor,33.33
38__M_Right_ring_1.BMP,81__F_Left_thumb_2.BMP,impostor,11.11
36__M_Right_index_3.BMP,55__M_Left_index_1.BMP,impostor,9.23
30__F_Right_ring_2.BMP,39__M_Right_little_1.BMP,impostor,6.67
17__M_Left_index_2.BMP,52__M_Right_index_3.BMP,impostor,17.78
45__M_Left_ring_1.BMP,47__F_Right_index_1.BMP,impostor,17.78
6__M_Right_little_1.BMP,79__M_Left_index_1.BMP,impostor,9.09
63__M_Right_index_1.BMP,67__F_Right_ring_2.BMP,impostor,12.99
12__M_Left_thumb_2.BMP,80__M_Right_middle_1.BMP,impostor,0.0
15__F_Left_thumb_2.BMP,85__M_Left_thumb_2.BMP,impostor,7.14
83__M_Left_middle_1.BMP,84__M_Left_little_1.BMP,impostor,10.26
36__M_Left_middle_2.BMP,98__M_Right_little_2.BMP,impostor,12.35
26__M_Left_ring_3.BMP,59__F_Right_thumb_3.BMP,impostor,7.84
4__M_Right_thumb_1.BMP,79__M_Right_little_2.BMP,impostor,20.0
28__M_Left_index_2.BMP,7__M_Left_thumb_2.BMP,impostor,7.14
40__F_Right_index_3.BMP,95__M_Left_little_2.BMP,impostor,0.0
40__F_Left_index_3.BMP,89__M_Left_thumb_1.BMP,impostor,5.0
55__M_Left_index_1.BMP,97__M_Right_index_3.BMP,impostor,22.86
18__M_Right_little_1.BMP,37__M_Right_ring_2.BMP,impostor,4.35
17__M_Right_thumb_1.BMP,58__M_Right_thumb_2.BMP,impostor,19.51
62__M_Left_middle_3.BMP,73__M_Right_little_2.BMP,impostor,17.95
23__M_Left_index_3.BMP,73__M_Left_thumb_3.BMP,impostor,4.17
21__M_Right_thumb_1.BMP,29__F_Right_index_1.BMP,impostor,11.11
25__F_Right_ring_1.BMP,27__M_Left_middle_3.BMP,impostor,14.0
70__M_Right_thumb_1.BMP,78__F_Left_middle_2.BMP,impostor,13.16
92__F_Right_middle_1.BMP,97__M_Left_little_2.BMP,impostor,7.69
14__M_Right_ring_2.BMP,62__M_Left_middle_1.BMP,impostor,20.69
82__M_Left_little_3.BMP,89__M_Right_middle_1.BMP,impostor,6.45
100__M_Right_ring_3.BMP,46__M_Right_ring_3.BMP,impostor,12.12
31__F_Right_little_1.BMP,58__M_Left_thumb_3.BMP,impostor,6.67
22__M_Right_index_3.BMP,8__M_Right_thumb_3.BMP,impostor,15.62
15__F_Right_ring_2.BMP,43__F_Left_thumb_3.BMP,impostor,11.76
69__M_Right_middle_3.BMP,86__M_Right_ring_3.BMP,impostor,8.7
65__M_Right_little_3.BMP,99__M_Left_thumb_2.BMP,impostor,26.32
85__M_Left_ring_3.BMP,87__M_Left_ring_1.BMP,impostor,13.64
69__M_Right_thumb_2.BMP,94__M_Right_ring_3.BMP,impostor,5.71
42__F_Left_ring_1.BMP,99__M_Right_little_2.BMP,impostor,18.92
16__M_Left_thumb_3.BMP,92__F_Left_ring_1.BMP,impostor,7.14
27__M_Left_ring_2.BMP,69__M_Left_index_2.BMP,impostor,8.11
10__M_Left_index_3.BMP,27__M_Left_little_1.BMP,impostor,6.45
23__M_Right_middle_3.BMP,99__M_Left_index_1.BMP,impostor,11.11
62__M_Left_ring_3.BMP,80__M_Left_little_3.BMP,impostor,9.52
74__F_Right_ring_2.BMP,83__M_Left_thumb_1.BMP,impostor,6.67
16__M_Right_middle_1.BMP,86__M_Right_middle_2.BMP,impostor,15.0
24__F_Right_little_3.BMP,7__M_Left_thumb_3.BMP,impostor,6.06
74__F_Right_middle_2.BMP,79__M_Right_little_2.BMP,impostor,7.41
60__M_Left_middle_3.BMP,85__M_Left_index_3.BMP,impostor,12.5
78__F_Left_little_2.BMP,87__M_Left_ring_2.BMP,impostor,9.38
29__F_Right_middle_1.BMP,37__M_Right_thumb_2.BMP,impostor,13.33
66__F_Left_thumb_2.BMP,90__M_Left_middle_3.BMP,impostor,14.81
28__M_Left_ring_3.BMP,70__M_Right_middle_1.BMP,impostor,0.0
40__F_Right_thumb_1.BMP,6__M_Right_index_2.BMP,impostor,7.14
32__M_Left_ring_3.BMP,79__M_Right_middle_1.BMP,impostor,8.89
4__M_Left_little_3.BMP,63__M_Right_middle_3.BMP,impostor,14.58
55__M_Left_thumb_1.BMP,65__M_Right_index_3.BMP,impostor,4.08
28__M_Left_ring_3.BMP,97__M_Right_thumb_1.BMP,impostor,9.3
15__F_Left_thumb_3.BMP,95__M_Right_thumb_2.BMP,impostor,7.69
31__F_Left_thumb_2.BMP,44__M_Left_thumb_3.BMP,impostor,6.45
25__F_Left_thumb_3.BMP,34__M_Right_little_2.BMP,impostor,11.11
14__M_Left_thumb_3.BMP,63__M_Right_middle_2.BMP,impostor,11.76
31__F_Right_middle_3.BMP,97__M_Left_thumb_3.BMP,impostor,5.88
28__M_Right_index_1.BMP,30__F_Right_middle_1.BMP,impostor,7.27
23__M_Right_middle_2.BMP,76__F_Left_ring_1.BMP,impostor,6.9
4__M_Left_little_3.BMP,92__F_Right_thumb_2.BMP,impostor,10.0
37__M_Left_index_3.BMP,92__F_Left_index_1.BMP,impostor,8.33
1__M_Left_index_2.BMP,46__M_Left_index_3.BMP,impostor,8.0
38__M_Right_middle_2.BMP,9__M_Left_little_2.BMP,impostor,3.7
6__M_Left_little_1.BMP,95__M_Right_little_1.BMP,impostor,7.41
64__M_Left_thumb_2.BMP,66__F_Right_thumb_1.BMP,impostor,17.39
36__M_Left_ring_2.BMP,36__M_Right_middle_2.BMP,impostor,9.09
46__M_Right_ring_1.BMP,7__M_Left_middle_2.BMP,impostor,20.51
28__M_Left_ring_1.BMP,76__F_Right_ring_3.BMP,impostor,0.0
33__M_Right_thumb_2.BMP,3__M_Right_ring_2.BMP,impostor,8.7
50__M_Right_index_2.BMP,98__M_Left_middle_2.BMP,impostor,5.26
54__M_Left_little_3.BMP,66__F_Right_ring_1.BMP,impostor,14.29
11__M_Left_ring_3.BMP,74__F_Right_little_1.BMP,impostor,17.39
45__M_Left_middle_3.BMP,72__M_Right_index_2.BMP,impostor,5.97
19__M_Left_middle_3.BMP,23__M_Left_middle_3.BMP,impostor,9.38
24__F_Left_thumb_2.BMP,83__M_Left_ring_3.BMP,impostor,7.69
29__F_Right_thumb_2.BMP,58__M_Left_little_3.BMP,impostor,5.88
15__F_Left_middle_2.BMP,33__M_Left_thumb_1.BMP,impostor,13.64
23__M_Left_middle_3.BMP,47__F_Right_little_2.BMP,impostor,8.82
42__F_Left_index_2.BMP,64__M_Right_middle_1.BMP,impostor,3.33
73__M_Right_index_1.BMP,75__F_Left_thumb_1.BMP,impostor,20.59
44__M_Left_middle_1.BMP,94__M_Left_little_3.BMP,impostor,11.94
6__M_Right_thumb_2.BMP,94__M_Right_middle_3.BMP,impostor,7.5
27__M_Right_index_3.BMP,93__M_Left_middle_1.BMP,impostor,9.68
22__M_Left_little_2.BMP,2__F_Right_index_1.BMP,impostor,11.76
33__M_Left_ring_3.BMP,36__M_Left_thumb_1.BMP,impostor,4.17
27__M_Left_middle_2.BMP,50__M_Right_ring_2.BMP,impostor,11.9
12__M_Right_ring_2.BMP,37__M_Right_ring_3.BMP,impostor,18.18
60__M_Left_little_3.BMP,79__M_Right_index_1.BMP,impostor,9.09
55__M_Right_middle_1.BMP,93__M_Left_ring_2.BMP,impostor,8.57
82__M_Left_little_2.BMP,84__M_Right_middle_3.BMP,impostor,12.9
59__F_Right_ring_2.BMP,86__M_Right_ring_1.BMP,impostor,9.52
25__F_Right_thumb_3.BMP,4__M_Right_thumb_2.BMP,impostor,18.18
4__M_Right_middle_1.BMP,70__M_Left_index_1.BMP,impostor,12.12
17__M_Right_middle_2.BMP,4__M_Left_middle_2.BMP,impostor,14.71
18__M_Left_middle_3.BMP,68__M_Left_little_2.BMP,impostor,6.45
73__M_Right_little_3.BMP,85__M_Left_index_1.BMP,impostor,8.0
26__M_Right_thumb_3.BMP,92__F_Left_little_1.BMP,impostor,6.67
56__F_Right_middle_1.BMP,90__M_Left_ring_2.BMP,impostor,8.11
26__M_Right_thumb_3.BMP,37__M_Left_index_1.BMP,impostor,0.0
15__F_Left_middle_3.BMP,15__F_Right_thumb_3.BMP,impostor,13.04
38__M_Left_middle_2.BMP,69__M_Left_thumb_3.BMP,impostor,5.56
38__M_Right_thumb_2.BMP,47__F_Right_little_2.BMP,impostor,16.67
82__M_Right_little_2.BMP,97__M_Right_little_2.BMP,impostor,3.7
49__M_Left_little_3.BMP,73__M_Left_middle_3.BMP,impostor,5.88
21__M_Right_little_1.BMP,89__M_Right_thumb_3.BMP,impostor,8.0
43__F_Left_thumb_3.BMP,67__F_Right_little_1.BMP,impostor,9.09
40__F_Right_little_1.BMP,97__M_Left_thumb_1.BMP,impostor,3.33
1__M_Right_middle_2.BMP,46__M_Right_little_2.BMP,impostor,13.16
25__F_Right_ring_3.BMP,64__M_Left_ring_3.BMP,impostor,13.7
18__M_Right_index_2.BMP,4__M_Left_middle_1.BMP,impostor,6.67
5__M_Left_middle_2.BMP,77__M_Right_middle_2.BMP,impostor,11.11
84__M_Right_thumb_3.BMP,85__M_Right_index_2.BMP,impostor,17.02
72__M_Right_thumb_1.BMP,84__M_Right_thumb_1.BMP,impostor,11.59
49__M_Left_index_3.BMP,89__M_Left_middle_2.BMP,impostor,6.67
33__M_Left_little_3.BMP,44__M_Left_little_1.BMP,impostor,7.41
71__M_Right_thumb_3.BMP,81__F_Left_thumb_2.BMP,impostor,7.89
18__M_Right_middle_3.BMP,45__M_Right_thumb_2.BMP,impostor,10.64
3__M_Left_ring_2.BMP,90__M_Left_little_2.BMP,impostor,10.0
4__M_Right_middle_3.BMP,58__M_Right_little_2.BMP,impostor,5.56
33__M_Right_middle_2.BMP,59__F_Right_little_2.BMP,impostor,11.11
28__M_Right_thumb_1.BMP,72__M_Right_middle_1.BMP,impostor,15.38
84__M_Right_middle_2.BMP,98__M_Left_ring_2.BMP,impostor,8.82
33__M_Left_ring_3.BMP,49__M_Right_thumb_2.BMP,impostor,22.22
35__M_Right_thumb_3.BMP,80__M_Right_ring_3.BMP,impostor,20.0
66__F_Left_little_1.BMP,71__M_Right_ring_1.BMP,impostor,13.33
13__F_Left_index_1.BMP,52__M_Left_index_1.BMP,impostor,14.29
26__M_Right_thumb_1.BMP,90__M_Left_ring_2.BMP,impostor,10.0
93__M_Left_middle_2.BMP,9__M_Left_thumb_1.BMP,impostor,0.0
25__F_Left_thumb_2.BMP,96__M_Right_middle_1.BMP,impostor,8.7
56__F_Left_ring_2.BMP,61__M_Left_little_1.BMP,impostor,12.12
57__M_Left_thumb_3.BMP,81__F_Left_middle_2.BMP,impostor,8.57
25__F_Right_little_1.BMP,59__F_Right_middle_2.BMP,impostor,11.9
41__M_Right_index_2.BMP,7__M_Right_little_1.BMP,impostor,13.04
77__M_Left_index_2.BMP,91__F_Left_ring_3.BMP,impostor,11.11
26__M_Left_little_1.BMP,83__M_Left_little_2.BMP,impostor,16.39
100__M_Left_little_1.BMP,64__M_Right_middle_1.BMP,impostor,8.33
67__F_Right_middle_3.BMP,71__M_Left_thumb_1.BMP,impostor,22.22
100__M_Left_index_2.BMP,67__F_Left_index_2.BMP,impostor,7.59
100__M_Right_thumb_3.BMP,98__M_Right_ring_1.BMP,impostor,13.56
47__F_Right_index_3.BMP,70__M_Right_index_2.BMP,impostor,12.82
68__M_Left_middle_1.BMP,73__M_Left_index_2.BMP,impostor,7.27
1__M_Right_thumb_3.BMP,30__F_Left_thumb_2.BMP,impostor,11.76
48__F_Left_index_1.BMP,50__M_Right_index_2.BMP,impostor,11.76
33__M_Right_middle_3.BMP,78__F_Left_index_2.BMP,impostor,3.7
22__M_Left_index_2.BMP,5__M_Right_little_2.BMP,impostor,0.0
30__F_Left_little_2.BMP,43__F_Right_ring_2.BMP,impostor,9.52
20__M_Left_index_3.BMP,78__F_Right_thumb_1.BMP,impostor,0.0
15__F_Right_little_1.BMP,54__M_Left_index_2.BMP,impostor,8.11
16__M_Right_little_1.BMP,30__F_Right_index_2.BMP,impostor,16.0
60__M_Left_ring_3.BMP,64__M_Left_thumb_3.BMP,impostor,12.5
33__M_Right_middle_1.BMP,56__F_Left_thumb_1.BMP,impostor,10.0
38__M_Left_ring_1.BMP,62__M_Left_middle_3.BMP,impostor,16.67
22__M_Right_ring_3.BMP,33__M_Left_middle_2.BMP,impostor,9.88
38__M_Left_thumb_1.BMP,85__M_Left_ring_1.BMP,impostor,8.0
14__M_Left_thumb_2.BMP,63__M_Left_middle_2.BMP,impostor,3.57
42__F_Left_index_3.BMP,86__M_Right_index_3.BMP,impostor,8.7
80__M_Right_middle_1.BMP,98__M_Right_little_3.BMP,impostor,8.0
44__M_Left_thumb_3.BMP,90__M_Left_ring_1.BMP,impostor,6.25
15__F_Left_middle_2.BMP,65__M_Right_middle_3.BMP,impostor,22.58
16__M_Left_ring_1.BMP,54__M_Right_thumb_3.BMP,impostor,11.63
17__M_Left_little_3.BMP,95__M_Left_index_2.BMP,impostor,15.15
38__M_Right_little_3.BMP,77__M_Left_thumb_2.BMP,impostor,0.0
10__M_Left_middle_1.BMP,10__M_Left_ring_2.BMP,impostor,9.09
74__F_Left_index_3.BMP,79__M_Right_middle_3.BMP,impostor,17.54
3__M_Left_little_3.BMP,67__F_Left_little_3.BMP,impostor,14.71
59__F_Right_little_3.BMP,70__M_Left_ring_3.BMP,impostor,11.63
34__M_Right_middle_1.BMP,85__M_Right_thumb_1.BMP,impostor,6.25
11__M_Right_little_3.BMP,5__M_Left_ring_3.BMP,impostor,5.56
31__F_Right_little_2.BMP,33__M_Right_ring_2.BMP,impostor,12.0
81__F_Left_thumb_2.BMP,89__M_Right_index_1.BMP,impostor,19.23
40__F_Right_middle_3.BMP,81__F_Right_middle_1.BMP,impostor,8.11
43__F_Left_little_2.BMP,79__M_Left_index_1.BMP,impostor,12.5
34__M_Left_index_3.BMP,46__M_Right_ring_1.BMP,impostor,21.92
100__M_Right_thumb_3.BMP,42__F_Right_little_3.BMP,impostor,15.0
71__M_Left_index_3.BMP,83__M_Right_thumb_3.BMP,impostor,10.71
4__M_Right_thumb_2.BMP,88__F_Left_index_2.BMP,impostor,13.64
80__M_Left_little_2.BMP,82__M_Left_ring_3.BMP,impostor,11.76
